RUN_TYPE	TABLESIZE	RMWS	READS	WORKERS	RESULT_TIMESTAMP	REPORTS	MTPS	ABORTS_PER_SEC
4	1000	1	9	230	2016/03/04:14:10:22	2298	0.2292052103930132	687712.1598689955
4	1000	100	0	230	2016/03/04:14:10:22	2297	0.0	2855499.6428384283
4	1000	99	1	230	2016/03/04:14:10:22	2299	0.0	2624447.24720524
4	1000	0	100	230	2016/03/04:14:10:22	2297	0.10170816943231442	0.0
4	1000	84	16	230	2016/03/04:14:10:22	2298	0.0	825893.2612663754
4	1000	98	2	230	2016/03/04:14:10:22	2298	0.0	2355585.842576419
4	1000	68	32	230	2016/03/04:14:10:22	2297	0.0	443994.24978165916
4	1000	96	4	230	2016/03/04:14:10:22	2298	0.0	1907760.4386026186
4	1000	50	50	230	2016/03/04:14:10:22	2297	0.0	293160.1573799128
4	1000	32	68	230	2016/03/04:14:10:22	2298	0.0	219617.49969432305
4	1000	92	8	230	2016/03/04:14:10:22	2298	0.0	1501884.3258515287
4	1000	16	84	230	2016/03/04:14:10:22	2297	0.0	180966.96991266392
4	1000	8	92	230	2016/03/04:14:10:22	2296	0.0	171724.0053100437
4	1000	4	96	230	2016/03/04:14:10:22	2295	0.0	165932.26462882085
4	1000	2	98	230	2016/03/04:14:10:22	2293	1.1520483056768557E-5	158615.56689956327
4	1000	1	99	230	2016/03/04:14:10:22	2295	0.0014897879659825327	149368.29235807853
4	1000	50	0	230	2016/03/04:14:10:22	2299	0.0	2599979.018602621
4	1000	49	1	230	2016/03/04:14:10:22	2298	0.0	2460193.479388643
4	1000	34	16	230	2016/03/04:14:10:22	2299	0.0	778003.8393886462
4	1000	48	2	230	2016/03/04:14:10:22	2298	5.019503930131004E-7	2529171.4877729258
4	1000	25	25	230	2016/03/04:14:10:22	2298	0.0	555483.413275109
4	1000	16	34	230	2016/03/04:14:10:22	2298	0.0	411620.6319213972
4	1000	46	4	230	2016/03/04:14:10:22	2300	4.99963E-7	1946854.996000001
4	1000	8	42	230	2016/03/04:14:10:22	2297	0.0	393208.71008733637
4	1000	4	46	230	2016/03/04:14:10:22	2297	1.5044912663755456E-6	332566.3717467248
4	1000	2	48	230	2016/03/04:14:10:22	2298	4.463731980349346E-4	310430.21860262007
4	1000	1	49	230	2016/03/04:14:10:22	2296	0.006702711423580789	265935.2220960699
4	1000	0	50	230	2016/03/04:14:10:22	2298	0.22979696323144094	0.0
4	1000	42	8	230	2016/03/04:14:10:22	2298	5.019202620087337E-7	1277362.1444541488
4	10000	10	0	230	2016/03/04:14:10:22	2296	0.887913694323144	882661.4474672488
4	10000	9	1	230	2016/03/04:14:10:22	2298	0.8752511196506544	945804.4120960697
4	10000	0	10	230	2016/03/04:14:10:22	2300	2.917652899999999	0.0
4	10000	8	2	230	2016/03/04:14:10:22	2300	0.8537462899999992	870317.6709999999
4	10000	7	3	230	2016/03/04:14:10:22	2299	0.9071565489082968	713917.3032751095
4	10000	6	4	230	2016/03/04:14:10:22	2299	1.0395241703056772	582839.5379475983
4	10000	5	5	230	2016/03/04:14:10:22	2299	1.2001742087336251	488338.73589519615
4	10000	4	6	230	2016/03/04:14:10:22	2298	1.6076391152838427	284993.30050655047
4	10000	3	7	230	2016/03/04:14:10:22	2298	2.2421054646288217	80291.66358951967
4	10000	2	8	230	2016/03/04:14:10:22	2299	2.3760275746724897	20192.9684349345
4	10000	1	9	230	2016/03/04:14:10:22	2299	2.7142015764192133	3785.157510567684
4	10000	100	0	230	2016/03/04:14:10:22	2297	0.0	1952601.0347161575
4	10000	99	1	230	2016/03/04:14:10:22	2298	7.528382096069869E-6	1738241.8070742362
4	10000	0	100	230	2016/03/04:14:10:22	2299	0.1708769452401746	0.0
4	10000	84	16	230	2016/03/04:14:10:22	2299	5.01882096069869E-7	988615.0071179034
4	10000	98	2	230	2016/03/04:14:10:22	2299	9.53579096069869E-6	1637262.8260261996
4	10000	68	32	230	2016/03/04:14:10:22	2298	1.0037049344978166E-6	620785.6600873362
4	10000	96	4	230	2016/03/04:14:10:22	2296	0.0	1844737.8563755453
4	10000	50	50	230	2016/03/04:14:10:22	2297	5.019293013100437E-7	430228.6925327512
4	10000	32	68	230	2016/03/04:14:10:22	2297	0.0	339529.2752401746
4	10000	92	8	230	2016/03/04:14:10:22	2298	1.0036316157205242E-6	1472106.761179039
4	10000	16	84	230	2016/03/04:14:10:22	2297	0.0	266198.33315720514
4	10000	8	92	230	2016/03/04:14:10:22	2295	1.954081908296943E-5	269183.12149781664
4	10000	4	96	230	2016/03/04:14:10:22	2296	0.0011020516880786025	257357.12331441054
4	10000	2	98	230	2016/03/04:14:10:22	2295	0.007264147650655022	201085.53403056765
4	10000	1	99	230	2016/03/04:14:10:22	2297	0.022831397043668114	108914.78363755456
4	10000	50	0	230	2016/03/04:14:10:22	2298	2.589744800000001E-4	2038722.3984279477
4	10000	49	1	230	2016/03/04:14:10:22	2298	2.7052887148471623E-4	2084815.2601746728
4	10000	34	16	230	2016/03/04:14:10:22	2299	2.1577898951965063E-5	991825.4786899557
4	10000	48	2	230	2016/03/04:14:10:22	2298	2.59439111135371E-4	1886499.7488209617
4	10000	25	25	230	2016/03/04:14:10:22	2299	1.5057029344978164E-5	694430.5542794769
4	10000	16	34	230	2016/03/04:14:10:22	2298	1.1489747624454144E-4	641120.5677292575
4	10000	46	4	230	2016/03/04:14:10:22	2299	1.6563385218340622E-4	1726744.5118340622
4	10000	8	42	230	2016/03/04:14:10:22	2297	0.0021162520358078605	513843.54737991246
4	10000	4	46	230	2016/03/04:14:10:22	2297	0.0138537793231441	389177.15860261983
4	10000	2	48	230	2016/03/04:14:10:22	2297	0.04845053851528383	239890.64108733632
4	10000	1	49	230	2016/03/04:14:10:22	2298	0.1346784002620087	94815.2020087336
4	10000	0	50	230	2016/03/04:14:10:22	2297	0.4175717794759824	0.0
4	10000	42	8	230	2016/03/04:14:10:22	2298	6.274417978165938E-5	1401911.2944978175
4	100000	10	0	230	2016/03/04:14:10:22	2299	3.083986135371181	7788.195296681219
4	100000	9	1	230	2016/03/04:14:10:22	2299	3.2257612489082983	7035.857054847161
4	100000	0	10	230	2016/03/04:14:10:22	2299	3.190318048034936	0.0
4	100000	8	2	230	2016/03/04:14:10:22	2299	3.220119720524019	3283.7003520524004
4	100000	7	3	230	2016/03/04:14:10:22	2299	3.227625956331878	7971.6791264628755
4	100000	6	4	230	2016/03/04:14:10:22	2299	3.239966109170306	1447.2507314847167
4	100000	5	5	230	2016/03/04:14:10:22	2299	3.2016020087336243	919.923026331878
4	100000	4	6	230	2016/03/04:14:10:22	2299	3.1696415502183415	4648.641613275112
4	100000	3	7	230	2016/03/04:14:10:22	2299	3.2560435109170305	363.5730574235808
4	100000	2	8	230	2016/03/04:14:10:22	2299	3.1706474235807853	662.3665023580788
4	100000	1	9	230	2016/03/04:14:10:22	2300	3.4494519999999973	610.9815510000001
4	100000	100	0	230	2016/03/04:14:10:22	2297	0.0023306439144104786	1068031.009183406
4	100000	99	1	230	2016/03/04:14:10:22	2295	0.0023776772069868976	1053612.156419214
4	100000	0	100	230	2016/03/04:14:10:22	2299	0.17308985558951967	0.0
4	100000	84	16	230	2016/03/04:14:10:22	2296	0.0015741045829694312	780773.3547598253
4	100000	98	2	230	2016/03/04:14:10:22	2296	0.0022559413406113534	1083951.7870567685
4	100000	68	32	230	2016/03/04:14:10:22	2297	0.0010883644192139744	552006.9753275111
4	100000	96	4	230	2016/03/04:14:10:22	2295	0.0024638721174672484	956812.8957685587
4	100000	50	50	230	2016/03/04:14:10:22	2295	0.0010873113827947595	381053.158462882
4	100000	32	68	230	2016/03/04:14:10:22	2293	0.0023348195995633175	290399.03761135356
4	100000	92	8	230	2016/03/04:14:10:22	2297	0.002080127392139736	925756.4952401753
4	100000	16	84	230	2016/03/04:14:10:22	2297	0.008813452056768556	176995.27838864634
4	100000	8	92	230	2016/03/04:14:10:22	2294	0.028981032489082972	92387.96098689944
4	100000	4	96	230	2016/03/04:14:10:22	2298	0.10063926000000006	20877.409405240178
4	100000	2	98	230	2016/03/04:14:10:22	2298	0.16029259733624454	430.1915199126636
4	100000	1	99	230	2016/03/04:14:10:22	2297	0.15840614436681222	110.437356419214
4	100000	50	0	230	2016/03/04:14:10:22	2297	0.04378619475982533	816875.549122271
4	100000	49	1	230	2016/03/04:14:10:22	2298	0.0412149715283843	799571.8902227075
4	100000	34	16	230	2016/03/04:14:10:22	2297	0.0426165754585153	526614.9555414848
4	100000	48	2	230	2016/03/04:14:10:22	2297	0.04198750637554584	796247.30369869
4	100000	25	25	230	2016/03/04:14:10:22	2297	0.05141163082969431	398592.10485152836
4	100000	16	34	230	2016/03/04:14:10:22	2297	0.0831978166375546	232767.34654148467
4	100000	46	4	230	2016/03/04:14:10:22	2297	0.04342296851528386	773062.7003755455
4	100000	8	42	230	2016/03/04:14:10:22	2297	0.24448129816593892	45983.983965065534
4	100000	4	46	230	2016/03/04:14:10:22	2299	0.3539477834061135	1532.4206414410478
4	100000	2	48	230	2016/03/04:14:10:22	2298	0.4221977122270746	709.4585775109167
4	100000	1	49	230	2016/03/04:14:10:22	2298	0.4006477868995634	94.39529432314411
4	100000	0	50	230	2016/03/04:14:10:22	2298	0.4152973807860264	0.0
4	100000	42	8	230	2016/03/04:14:10:22	2299	0.04325478427947598	697661.8614410486
4	1000000	10	0	230	2016/03/04:14:10:22	2299	3.134246257641921	1089.7136956331879
4	1000000	9	1	230	2016/03/04:14:10:22	2299	3.362342179039303	664.3734723144112
4	1000000	0	10	230	2016/03/04:14:10:22	2298	3.257030200873361	0.0
4	1000000	8	2	230	2016/03/04:14:10:22	2298	3.3232768296943207	189.28003165938858
4	1000000	7	3	230	2016/03/04:14:10:22	2298	3.4008228864628816	142.1153448034934
4	1000000	6	4	230	2016/03/04:14:10:22	2298	3.3164156986899576	165.21665327510917
4	1000000	5	5	230	2016/03/04:14:10:22	2298	3.1728095240174667	91.8980788646288
4	1000000	4	6	230	2016/03/04:14:10:22	2297	2.9417253100436693	835.6201500873367
4	1000000	3	7	230	2016/03/04:14:10:22	2299	3.302959192139738	35.15172458515285
4	1000000	2	8	230	2016/03/04:14:10:22	2299	2.992917183406115	15.065234017467247
4	1000000	1	9	230	2016/03/04:14:10:22	2299	3.4124407991266343	82.3557966812227
4	1000000	100	0	230	2016/03/04:14:10:22	2297	0.07192230165938862	124398.31212663754
4	1000000	99	1	230	2016/03/04:14:10:22	2296	0.07060999899563322	129976.39355458514
4	1000000	0	100	230	2016/03/04:14:10:22	2299	0.1551618376855895	0.0
4	1000000	84	16	230	2016/03/04:14:10:22	2298	0.06833700240174673	91946.33343711785
4	1000000	98	2	230	2016/03/04:14:10:22	2297	0.07193156493449779	112468.41825283843
4	1000000	68	32	230	2016/03/04:14:10:22	2297	0.06654793082969432	56528.13646637556
4	1000000	96	4	230	2016/03/04:14:10:22	2297	0.07169789397379911	118928.75553580791
4	1000000	50	50	230	2016/03/04:14:10:22	2298	0.1015245480786026	28590.33322663753
4	1000000	32	68	230	2016/03/04:14:10:22	2299	0.1320415928820961	1936.708189388645
4	1000000	92	8	230	2016/03/04:14:10:22	2297	0.06887437781659392	107129.44487510923
4	1000000	16	84	230	2016/03/04:14:10:22	2296	0.13978264362445408	210.8187422270741
4	1000000	8	92	230	2016/03/04:14:10:22	2297	0.16152600196506559	71.28652541484716
4	1000000	4	96	230	2016/03/04:14:10:22	2298	0.1548898551528385	24.597926506550216
4	1000000	2	98	230	2016/03/04:14:10:22	2297	0.14746802532751105	13.050791572052404
4	1000000	1	99	230	2016/03/04:14:10:22	2297	0.1463992816157204	3.5137341048034934
4	1000000	50	0	230	2016/03/04:14:10:22	2299	0.40809268602620097	3699.313411353713
4	1000000	49	1	230	2016/03/04:14:10:22	2296	0.3546977039301309	1663.4535879039306
4	1000000	34	16	230	2016/03/04:14:10:22	2297	0.3961136733624454	635.1580216157203
4	1000000	48	2	230	2016/03/04:14:10:22	2296	0.3242370061135372	1158.2857078165948
4	1000000	25	25	230	2016/03/04:14:10:22	2297	0.3585737663755458	346.45056781659406
4	1000000	16	34	230	2016/03/04:14:10:22	2298	0.3155184794759825	254.5329791266375
4	1000000	46	4	230	2016/03/04:14:10:22	2296	0.39012129956331854	749.6522054148473
4	1000000	8	42	230	2016/03/04:14:10:22	2299	0.42308909781659376	99.41694558951966
4	1000000	4	46	230	2016/03/04:14:10:22	2298	0.4262130903930133	25.60811462882096
4	1000000	2	48	230	2016/03/04:14:10:22	2296	0.3337380851528384	10.041577030567685
4	1000000	1	49	230	2016/03/04:14:10:22	2297	0.4226895406113536	6.527600873362445
4	1000000	0	50	230	2016/03/04:14:10:22	2297	0.36955893799126643	0.0
4	1000000	42	8	230	2016/03/04:14:10:22	2297	0.37361306462882116	936.8619789519653
4	15	10	0	230	2016/03/04:14:10:22	2299	0.0	872687.0947161563
4	15	9	1	230	2016/03/04:14:10:22	2298	0.0	641892.5953711788
4	15	0	10	230	2016/03/04:14:10:22	2296	0.02738042824017465	0.0
4	15	8	2	230	2016/03/04:14:10:22	2299	0.0	496060.04480349354
4	15	7	3	230	2016/03/04:14:10:22	2299	0.0	322908.742052402
4	15	6	4	230	2016/03/04:14:10:22	2298	0.0	263349.64545851527
4	15	5	5	230	2016/03/04:14:10:22	2297	0.0	216767.42807860256
4	15	4	6	230	2016/03/04:14:10:22	2298	0.0	228185.14633187768
4	15	3	7	230	2016/03/04:14:10:22	2298	0.0	168766.3105676856
4	15	2	8	230	2016/03/04:14:10:22	2297	0.0	144962.1512227075
4	15	1	9	230	2016/03/04:14:10:22	2298	5.713987152401747E-4	122056.8881222707
4	25	10	0	230	2016/03/04:14:10:22	2298	0.0	1140713.931790393
4	25	9	1	230	2016/03/04:14:10:22	2297	0.0	874490.5066375545
4	25	0	10	230	2016/03/04:14:10:22	2296	0.05168157951965066	0.0
4	25	8	2	230	2016/03/04:14:10:22	2298	0.0	664895.9328820957
4	25	7	3	230	2016/03/04:14:10:22	2297	0.0	549701.0676419215
4	25	6	4	230	2016/03/04:14:10:22	2298	0.0	390077.95008733624
4	25	5	5	230	2016/03/04:14:10:22	2298	0.0	347063.5760698689
4	25	4	6	230	2016/03/04:14:10:22	2299	0.0	292472.9906986901
4	25	3	7	230	2016/03/04:14:10:22	2296	0.0	242756.6205676854
4	25	2	8	230	2016/03/04:14:10:22	2298	1.3047511310043671E-5	223449.90331877736
4	25	1	9	230	2016/03/04:14:10:22	2299	0.0014224301790393017	186878.70611353713
4	50	10	0	230	2016/03/04:14:10:22	2298	0.0	1881948.8141484726
4	50	9	1	230	2016/03/04:14:10:22	2298	0.0	1608523.4602620087
4	50	0	10	230	2016/03/04:14:10:22	2296	0.1211787451091703	0.0
4	50	8	2	230	2016/03/04:14:10:22	2298	0.0	1022444.46069869
4	50	7	3	230	2016/03/04:14:10:22	2299	7.029442794759825E-6	824747.3922270741
4	50	6	4	230	2016/03/04:14:10:22	2299	0.0	635599.9108733619
4	50	5	5	230	2016/03/04:14:10:22	2298	9.528703144104803E-6	550165.9699563321
4	50	4	6	230	2016/03/04:14:10:22	2297	1.5063644104803492E-6	462992.0489082969
4	50	3	7	230	2016/03/04:14:10:22	2299	1.0038144104803492E-6	404956.8780786028
4	50	2	8	230	2016/03/04:14:10:22	2297	2.0082585589519648E-6	353776.52379912644
4	50	1	9	230	2016/03/04:14:10:22	2298	0.003600784605240174	322597.0880349344
8	100	10	0	230	2016/03/03:18:45:42	2300	0.091906997	0.0
8	100	9	1	230	2016/03/03:18:50:52	2300	0.10374148400000008	0.0
8	100	0	10	230	2016/03/03:19:37:13	2330	2.4103466952789714	0.0
8	100	8	2	230	2016/03/03:18:56:02	2300	0.10503298799999995	0.0
8	100	7	3	230	2016/03/03:19:01:11	2300	0.088229261	0.0
8	100	6	4	230	2016/03/03:19:06:21	2300	0.090052986	0.0
8	100	5	5	230	2016/03/03:19:11:28	2300	0.08006199199999998	0.0
8	100	4	6	230	2016/03/03:19:16:35	2300	0.101442993	0.0
8	100	3	7	230	2016/03/03:19:21:44	2300	0.07621700000000003	0.0
8	100	2	8	230	2016/03/03:19:26:51	2300	0.08812547199999997	0.0
8	100	1	9	230	2016/03/03:19:32:01	2300	0.14194197700000005	0.0
8	100	50	0	230	2016/03/04:14:04:04	2283	0.00909811252192982	0.0
8	100	49	1	230	2016/03/04:14:04:04	2300	0.008965	0.0
8	100	34	16	230	2016/03/04:14:04:04	2297	0.008845956179039305	0.0
8	100	48	2	230	2016/03/04:14:04:04	2299	0.009284366410480353	0.0
8	100	25	25	230	2016/03/04:14:04:04	2299	0.009135214423580784	0.0
8	100	16	34	230	2016/03/04:14:04:04	2300	0.009691994399999994	0.0
8	100	46	4	230	2016/03/04:14:04:04	2291	0.00858432294323144	0.0
8	100	8	42	230	2016/03/04:14:04:04	2299	0.011522094965065502	0.0
8	100	4	46	230	2016/03/04:14:04:04	2288	0.014458723631578949	0.0
8	100	2	48	230	2016/03/04:14:04:04	2300	0.0229104935	0.0
8	100	1	49	230	2016/03/04:14:04:04	2294	0.03030123951965066	0.0
8	100	0	50	230	2016/03/04:14:04:04	2299	0.5093509192139738	0.0
8	100	42	8	230	2016/03/04:14:04:04	2299	0.008633033427947598	0.0
8	1000	10	0	230	2016/03/03:18:46:21	2300	0.608928420000001	0.0
8	1000	9	1	230	2016/03/03:18:51:30	2302	0.6432419	0.0
8	1000	0	10	230	2016/03/03:19:37:52	2339	2.8988927553648094	0.0
8	1000	8	2	230	2016/03/03:18:56:41	2300	0.6938449600000002	0.0
8	1000	7	3	230	2016/03/03:19:01:50	2342	0.6615718722222226	0.0
8	1000	6	4	230	2016/03/03:19:06:59	2300	0.7697203799999998	0.0
8	1000	5	5	230	2016/03/03:19:12:07	2319	0.8922877380952378	0.0
8	1000	4	6	230	2016/03/03:19:17:14	2357	0.4915892374468083	0.0
8	1000	3	7	230	2016/03/03:19:22:23	2300	1.2418668500000005	0.0
8	1000	2	8	230	2016/03/03:19:27:30	2300	1.4035053300000002	0.0
8	1000	1	9	230	2016/03/03:19:32:41	2300	1.9042250500000002	0.0
8	1000	100	0	230	2016/03/04:14:04:04	2299	0.005684714048034933	0.0
8	1000	99	1	230	2016/03/04:14:04:04	2299	0.006175846807860264	0.0
8	1000	0	100	230	2016/03/04:14:04:04	2300	0.4398450699999995	0.0
8	1000	84	16	230	2016/03/04:14:04:04	2299	0.005586287205240177	0.0
8	1000	98	2	230	2016/03/04:14:04:04	2276	0.005856381585903081	0.0
8	1000	68	32	230	2016/03/04:14:04:04	2299	0.005949366812227073	0.0
8	1000	96	4	230	2016/03/04:14:04:04	2300	0.005941996499999999	0.0
8	1000	50	50	230	2016/03/04:14:04:04	2299	0.006382750991266376	0.0
8	1000	32	68	230	2016/03/04:14:04:04	2299	0.006145717611353714	0.0
8	1000	92	8	230	2016/03/04:14:04:04	2299	0.006104038096069869	0.0
8	1000	16	84	230	2016/03/04:14:04:04	2299	0.01270570248471616	0.0
8	1000	8	92	230	2016/03/04:14:04:04	2299	0.021723436222707414	0.0
8	1000	4	96	230	2016/03/04:14:04:04	2299	0.03205787807860263	0.0
8	1000	2	98	230	2016/03/04:14:04:04	2299	0.05155213471615716	0.0
8	1000	1	99	230	2016/03/04:14:04:04	2299	0.07551481427947597	0.0
8	1000	50	0	230	2016/03/04:14:04:04	2255	0.019696680506666675	0.0
8	1000	49	1	230	2016/03/04:14:04:04	2299	0.02043182723144104	0.0
8	1000	34	16	230	2016/03/04:14:04:04	2299	0.022279358275109174	0.0
8	1000	48	2	230	2016/03/04:14:04:04	2299	0.02085215253275109	0.0
8	1000	25	25	230	2016/03/04:14:04:04	2299	0.024612510013100428	0.0
8	1000	16	34	230	2016/03/04:14:04:04	2300	0.030155496000000018	0.0
8	1000	46	4	230	2016/03/04:14:04:04	2300	0.020872992800000007	0.0
8	1000	8	42	230	2016/03/04:14:04:04	2299	0.04449796240174676	0.0
8	1000	4	46	230	2016/03/04:14:04:04	2298	0.06652875144104808	0.0
8	1000	2	48	230	2016/03/04:14:04:04	2299	0.09583867991266373	0.0
8	1000	1	49	230	2016/03/04:14:04:04	2299	0.10261076777292581	0.0
8	1000	0	50	230	2016/03/04:14:04:04	2295	0.6967890174672489	0.0
8	1000	42	8	230	2016/03/04:14:04:04	2299	0.021108264965065477	0.0
8	10000	10	0	230	2016/03/03:18:46:59	2300	2.0017250800000004	0.0
8	10000	9	1	230	2016/03/03:18:52:09	2300	1.9632273399999998	0.0
8	10000	0	10	230	2016/03/03:19:38:30	2371	3.617528312236286	0.0
8	10000	8	2	230	2016/03/03:18:57:20	2338	3.0868830085836905	0.0
8	10000	7	3	230	2016/03/03:19:02:29	2314	2.9834255844155835	0.0
8	10000	6	4	230	2016/03/03:19:07:37	2300	3.078050600000001	0.0
8	10000	5	5	230	2016/03/03:19:12:46	2329	3.109809676724138	0.0
8	10000	4	6	230	2016/03/03:19:17:53	2300	3.1508731999999995	0.0
8	10000	3	7	230	2016/03/03:19:23:00	2299	3.3906149039301297	0.0
8	10000	2	8	230	2016/03/03:19:28:08	2324	3.4372215172413787	0.0
8	10000	1	9	230	2016/03/03:19:33:19	2300	3.3690804999999995	0.0
8	10000	100	0	230	2016/03/04:14:04:04	2275	0.022613447511013206	0.0
8	10000	99	1	230	2016/03/04:14:04:04	2282	0.022846151890350868	0.0
8	10000	0	100	230	2016/03/04:14:04:04	2300	0.4901046999999999	0.0
8	10000	84	16	230	2016/03/04:14:04:04	2291	0.023327862790393006	0.0
8	10000	98	2	230	2016/03/04:14:04:04	2298	0.022581673388646282	0.0
8	10000	68	32	230	2016/03/04:14:04:04	2285	0.025226357530701748	0.0
8	10000	96	4	230	2016/03/04:14:04:04	2294	0.022898554633187778	0.0
8	10000	50	50	230	2016/03/04:14:04:04	2299	0.029851283187772935	0.0
8	10000	32	68	230	2016/03/04:14:04:04	2299	0.03914618882096069	0.0
8	10000	92	8	230	2016/03/04:14:04:04	2299	0.022940226716157194	0.0
8	10000	16	84	230	2016/03/04:14:04:04	2299	0.06168555807860265	0.0
8	10000	8	92	230	2016/03/04:14:04:04	2300	0.09465992799999999	0.0
8	10000	4	96	230	2016/03/04:14:04:04	2300	0.05682473400000005	0.0
8	10000	2	98	230	2016/03/04:14:04:04	2299	0.41440453886462875	0.0
8	10000	1	99	230	2016/03/04:14:04:04	2299	0.4425146768558951	0.0
8	10000	50	0	230	2016/03/04:14:04:04	2299	0.08312701179039302	0.0
8	10000	49	1	230	2016/03/04:14:04:04	2298	0.08198694799126638	0.0
8	10000	34	16	230	2016/03/04:14:04:04	2299	0.08899279921397375	0.0
8	10000	48	2	230	2016/03/04:14:04:04	2299	0.08332124628820962	0.0
8	10000	25	25	230	2016/03/04:14:04:04	2299	0.10098003362445415	0.0
8	10000	16	34	230	2016/03/04:14:04:04	2299	0.1174630549344978	0.0
8	10000	46	4	230	2016/03/04:14:04:04	2299	0.0831816473362445	0.0
8	10000	8	42	230	2016/03/04:14:04:04	2299	0.3022234851528386	0.0
8	10000	4	46	230	2016/03/04:14:04:04	2299	0.5487436218340612	0.0
8	10000	2	48	230	2016/03/04:14:04:04	2299	0.8378166812227074	0.0
8	10000	1	49	230	2016/03/04:14:04:04	2298	0.7731615921397373	0.0
8	10000	0	50	230	2016/03/04:14:04:04	2299	0.7430562493449782	0.0
8	10000	42	8	230	2016/03/04:14:04:04	2290	0.08461789388646283	0.0
8	100000	10	0	230	2016/03/03:18:47:38	2300	3.5039678	0.0
8	100000	9	1	230	2016/03/03:18:52:48	2300	3.1572257999999986	0.0
8	100000	0	10	230	2016/03/03:19:39:09	2300	3.7438932000000005	0.0
8	100000	8	2	230	2016/03/03:18:57:58	2300	3.5184312	0.0
8	100000	7	3	230	2016/03/03:19:03:07	2300	3.5825658999999987	0.0
8	100000	6	4	230	2016/03/03:19:08:16	2300	3.5578055	0.0
8	100000	5	5	230	2016/03/03:19:13:24	2300	3.603640099999998	0.0
8	100000	4	6	230	2016/03/03:19:18:31	2300	3.516373200000003	0.0
8	100000	3	7	230	2016/03/03:19:23:39	2340	3.5611686324786347	0.0
8	100000	2	8	230	2016/03/03:19:28:47	2394	3.592981376569036	0.0
8	100000	1	9	230	2016/03/03:19:33:58	2300	3.709056600000002	0.0
8	100000	100	0	230	2016/03/04:14:04:04	2300	0.11576788300000003	0.0
8	100000	99	1	230	2016/03/04:14:04:04	2299	0.11939046799126642	0.0
8	100000	0	100	230	2016/03/04:14:04:04	2299	0.5013323257641922	0.0
8	100000	84	16	230	2016/03/04:14:04:04	2299	0.11818442231441045	0.0
8	100000	98	2	230	2016/03/04:14:04:04	2299	0.12041755257641927	0.0
8	100000	68	32	230	2016/03/04:14:04:04	2300	0.09648396600000003	0.0
8	100000	96	4	230	2016/03/04:14:04:04	2299	0.11564010606986899	0.0
