Policy=0
16.775	20284
16.6571	20307
16.6776	20089
16.7249	20133
16.799	20201
16.736	19894
16.5365	19721
16.648	19896
16.598	19889
16.7846	19868

Policy=1
16.7471	20263
16.6357	19847
16.8661	20456
16.7327	20115
16.8016	20289
16.5409	19912
16.8301	20178
16.6792	20198
16.6893	19945
16.7409	20168

Policy=2
10.0452	7679
10.0653	7651
9.95823	7617
10.014	7682
9.99032	7657
10.0156	7705
9.98416	7651
9.84239	7632
9.99699	7461
9.99709	7513
