BENCHMARK_NAME	WORKLOAD_NAME	MACHINE	RESULT_FOLDER	FOLDER_TIMESTAMP	STORAGE_TYPE	duration_micro	enable_retrospective_lock_list	extended_rw_lock	extra_table_reads	extra_table_rmws	extra_table_size	fork_workers	hot_threshold	initial_table_size	log_buffer_mb	loggers_per_node	max_scan_length	null_log_device	numa_nodes	ordered_inserts	parallel_lock	random_inserts	read_all_fields	reducer_buffer_size	reps_per_tx	rmw_additional_reads	snapshot_pool_size	sort_keys	sort_load_keys	thread_per_node	verify_loaded_data	volatile_pool_size	workload	write_all_fields	zipfian_theta	COMPLETED_RUNS	FAILED_RUNS	MTPS_AVE	MTPS_STDEV	RACE_ABORTS_AVE	RACE_ABORTS_STDEV
ycsb	workloadF	gh	result_ycsb_1458287131	2016/03/18:00:45:31	hash	10000000	0	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.005466523333333334	4.3265106289189384E-5	1619753	13596.499435099899
ycsb	workloadF	gh	result_ycsb_1458287131	2016/03/18:00:45:31	masstree	10000000	0	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.002627996666666667	4.111316118009525E-5	732772	686.1865635525079
ycsb	workloadF	gh	result_ycsb_1458287354	2016/03/18:00:49:14	hash	10000000	0	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.0075205133333333335	6.153880636543056E-5	1686259	10840.373204930169
ycsb	workloadF	gh	result_ycsb_1458287354	2016/03/18:00:49:14	masstree	10000000	0	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.0036404466666666666	2.469269842599188E-5	761834	6611.661179729493
ycsb	workloadF	gh	result_ycsb_1458287577	2016/03/18:00:52:57	hash	10000000	0	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.011531233333333335	8.509227670889089E-5	1838255	14296.69206494985
ycsb	workloadF	gh	result_ycsb_1458287577	2016/03/18:00:52:57	masstree	10000000	0	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.005671679999999999	2.2583207625615133E-5	780216	4979.0112360704725
ycsb	workloadF	gh	result_ycsb_1458287799	2016/03/18:00:56:39	hash	10000000	0	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.02492686666666667	5.962888021382487E-4	2314389	29675.717742889792
ycsb	workloadF	gh	result_ycsb_1458287799	2016/03/18:00:56:39	masstree	10000000	0	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.014453600000000002	3.991939628801254E-4	645571	5275.358018393539
ycsb	workloadF	gh	result_ycsb_1458288021	2016/03/18:01:00:21	hash	10000000	0	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.21160466666666666	3.2358855906986455E-4	906575	1128.8363723507462
ycsb	workloadF	gh	result_ycsb_1458288021	2016/03/18:01:00:21	masstree	10000000	0	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.0500061	7.598178597535237E-4	219029	3483.7852338451135
ycsb	workloadF	gh	result_ycsb_1458288242	2016/03/18:01:04:02	hash	10000000	0	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	0.655392	0.0030926212183228262	0	0.0
ycsb	workloadF	gh	result_ycsb_1458288242	2016/03/18:01:04:02	masstree	10000000	0	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	0.0351845	9.386925410733984E-4	0	0.0
ycsb	workloadF	gh	result_ycsb_1458288464	2016/03/18:01:07:44	hash	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.0546587	2.8303654652228144E-4	506996	2700.502463531924
ycsb	workloadF	gh	result_ycsb_1458288464	2016/03/18:01:07:44	masstree	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.031177266666666665	1.5242574877331557E-4	291338	1514.569759224464
ycsb	workloadF	gh	result_ycsb_1458288684	2016/03/18:01:11:24	hash	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.055638266666666665	1.3485088884423988E-4	500441	1534.3447751028768
ycsb	workloadF	gh	result_ycsb_1458288684	2016/03/18:01:11:24	masstree	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.032356666666666666	8.065442056003016E-5	294162	818.067234400694
ycsb	workloadF	gh	result_ycsb_1458288905	2016/03/18:01:15:05	hash	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.05781356666666667	2.1577881164715364E-4	498194	2327.0459576221306
ycsb	workloadF	gh	result_ycsb_1458288905	2016/03/18:01:15:05	masstree	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.0337354	1.353365434760483E-4	294676	1266.955405687193
ycsb	workloadF	gh	result_ycsb_1458289127	2016/03/18:01:18:47	hash	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.06086636666666667	6.241068088787726E-4	495277	4756.781895357406
ycsb	workloadF	gh	result_ycsb_1458289127	2016/03/18:01:18:47	masstree	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.035599933333333326	7.570576082762784E-5	293566	468.93946542064884
ycsb	workloadF	gh	result_ycsb_1458289348	2016/03/18:01:22:28	hash	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.0655541	8.210316721458384E-4	493378	5741.297433701637
ycsb	workloadF	gh	result_ycsb_1458289348	2016/03/18:01:22:28	masstree	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.037784766666666664	1.787212416649218E-4	289027	1307.206181135937
ycsb	workloadF	gh	result_ycsb_1458289570	2016/03/18:01:26:10	hash	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.0734625	1.4921516902144388E-4	498474	1133.085855326944
ycsb	workloadF	gh	result_ycsb_1458289570	2016/03/18:01:26:10	masstree	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.0414719	2.5308101469718623E-4	286738	1839.8266222663483
ycsb	workloadF	gh	result_ycsb_1458289792	2016/03/18:01:29:52	hash	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.08518503333333334	2.255728460781641E-4	502585	2172.304306491151
ycsb	workloadF	gh	result_ycsb_1458289792	2016/03/18:01:29:52	masstree	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.046012833333333336	2.5687909391223905E-4	276909	1242.9106520122425
ycsb	workloadF	gh	result_ycsb_1458290013	2016/03/18:01:33:33	hash	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.10406466666666668	2.0098811461873088E-4	503118	1373.9263282803747
ycsb	workloadF	gh	result_ycsb_1458290013	2016/03/18:01:33:33	masstree	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.0529705	1.5511486067153744E-4	260814	1284.8353980179718
ycsb	workloadF	gh	result_ycsb_1458290237	2016/03/18:01:37:17	hash	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.13879300000000003	2.1610337031997346E-4	494145	1510.7885358315373
ycsb	workloadF	gh	result_ycsb_1458290237	2016/03/18:01:37:17	masstree	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.06160133333333334	2.048514312566057E-4	223519	832.2224595751875
ycsb	workloadF	gh	result_ycsb_1458290458	2016/03/18:01:40:58	hash	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.22169166666666665	2.3597363318426828E-4	445004	932.7389774208002
ycsb	workloadF	gh	result_ycsb_1458290458	2016/03/18:01:40:58	masstree	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.06947739999999998	1.7071121814558922E-4	143010	980.8026758167581
ycsb	workloadF	gh	result_ycsb_1458290680	2016/03/18:01:44:40	hash	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	0.6526700000000001	0.00257810408373532	0	0.0
ycsb	workloadF	gh	result_ycsb_1458290680	2016/03/18:01:44:40	masstree	10000000	1	1	0	0	0	true	0	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	0.035915133333333335	4.0611923810100677E-4	0	0.0
ycsb	workloadF	gh	result_ycsb_1458290904	2016/03/18:01:48:24	hash	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.0026643999999999995	4.052973969818032E-5	1631177	24599.17758787883
ycsb	workloadF	gh	result_ycsb_1458290904	2016/03/18:01:48:24	masstree	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.00103269	6.147086030523682E-6	622058	6780.638023077179
ycsb	workloadF	gh	result_ycsb_1458291126	2016/03/18:01:52:06	hash	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.0029131666666666668	2.410225485071009E-5	1632020	13857.188455407246
ycsb	workloadF	gh	result_ycsb_1458291126	2016/03/18:01:52:06	masstree	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.0011893866666666667	1.6892859109376348E-5	649706	5251.702284870689
ycsb	workloadF	gh	result_ycsb_1458291349	2016/03/18:01:55:49	hash	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.003237316666666667	3.346616633092924E-5	1603418	13888.162369442547
ycsb	workloadF	gh	result_ycsb_1458291349	2016/03/18:01:55:49	masstree	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.0014137466666666668	6.651838509422269E-6	679589	970.2412071232596
ycsb	workloadF	gh	result_ycsb_1458291571	2016/03/18:01:59:31	hash	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.003713493333333333	3.986728344006569E-5	1583084	16428.515784716277
ycsb	workloadF	gh	result_ycsb_1458291571	2016/03/18:01:59:31	masstree	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.0016652166666666667	1.770276877277754E-5	689401	1498.187645867167
ycsb	workloadF	gh	result_ycsb_1458291794	2016/03/18:02:03:14	hash	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.00446881	1.5433010075673612E-5	1613216	6262.020281027521
ycsb	workloadF	gh	result_ycsb_1458291794	2016/03/18:02:03:14	masstree	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.0020707733333333333	7.800856078354127E-6	717527	2852.323536266879
ycsb	workloadF	gh	result_ycsb_1458292016	2016/03/18:02:06:56	hash	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.005481693333333333	6.572632214128552E-5	1606524	22526.77691104522
ycsb	workloadF	gh	result_ycsb_1458292016	2016/03/18:02:06:56	masstree	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.0026448966666666666	6.635813606776681E-6	739464	4221.166768669063
ycsb	workloadF	gh	result_ycsb_1458292238	2016/03/18:02:10:38	hash	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.007582266666666666	2.594039492584142E-5	1696485	11350.081849925136
ycsb	workloadF	gh	result_ycsb_1458292238	2016/03/18:02:10:38	masstree	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.00369601	2.4253627907278066E-5	766124	5719.397918972066
ycsb	workloadF	gh	result_ycsb_1458292459	2016/03/18:02:14:19	hash	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.011620499999999999	6.169802806161334E-5	1832613	11002.21550416097
ycsb	workloadF	gh	result_ycsb_1458292459	2016/03/18:02:14:19	masstree	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.005678373333333334	6.050302104483357E-5	781715	7150.371878441008
ycsb	workloadF	gh	result_ycsb_1458292682	2016/03/18:02:18:02	hash	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.024754733333333334	8.313718635818843E-4	2317137	22326.989631385597
ycsb	workloadF	gh	result_ycsb_1458292682	2016/03/18:02:18:02	masstree	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.013121600000000002	1.1521738873380526E-4	649050	8689.620014707203
ycsb	workloadF	gh	result_ycsb_1458292904	2016/03/18:02:21:44	hash	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.210843	6.005597389120551E-4	900109	4296.088130167719
ycsb	workloadF	gh	result_ycsb_1458292904	2016/03/18:02:21:44	masstree	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.04974103333333333	2.970292054485031E-4	217383	1221.7724374389438
ycsb	workloadF	gh	result_ycsb_1458293126	2016/03/18:02:25:26	hash	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	115.127	0.19590303724782296	0	0.0
ycsb	workloadF	gh	result_ycsb_1458293126	2016/03/18:02:25:26	masstree	10000000	0	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	122.866	0.6713305196879766	0	0.0
ycsb	workloadF	gh	result_ycsb_1458293347	2016/03/18:02:29:07	hash	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.054395500000000006	2.4930745409318454E-4	503746	2407.8040248801403
ycsb	workloadF	gh	result_ycsb_1458293347	2016/03/18:02:29:07	masstree	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.031001233333333333	8.135552975933716E-5	289739	704.2780385311265
ycsb	workloadF	gh	result_ycsb_1458293569	2016/03/18:02:32:49	hash	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.05568766666666667	1.108302104791831E-4	500180	961.2089031745348
ycsb	workloadF	gh	result_ycsb_1458293569	2016/03/18:02:32:49	masstree	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.03217536666666667	1.6129790933359928E-4	292036	1306.0857552243651
ycsb	workloadF	gh	result_ycsb_1458293790	2016/03/18:02:36:30	hash	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.05784329999999999	1.4078525017663246E-4	498282	1028.1622223861332
ycsb	workloadF	gh	result_ycsb_1458293790	2016/03/18:02:36:30	masstree	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.033660833333333334	1.0445293464331902E-4	293472	1091.9683552582915
ycsb	workloadF	gh	result_ycsb_1458294012	2016/03/18:02:40:12	hash	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.06113633333333333	2.0869126053347378E-4	497363	2209.549476451138
ycsb	workloadF	gh	result_ycsb_1458294012	2016/03/18:02:40:12	masstree	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.03561926666666667	7.209818922120858E-5	294020	234.83611306611255
ycsb	workloadF	gh	result_ycsb_1458294234	2016/03/18:02:43:54	hash	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.0661685	1.9702387334069184E-4	498209	1523.3538291826683
ycsb	workloadF	gh	result_ycsb_1458294234	2016/03/18:02:43:54	masstree	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.03824143333333333	1.7725755899832178E-4	292835	1467.2116033093175
ycsb	workloadF	gh	result_ycsb_1458294457	2016/03/18:02:47:37	hash	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.0732822	1.1955927399927958E-4	496594	1124.742736019666
ycsb	workloadF	gh	result_ycsb_1458294457	2016/03/18:02:47:37	masstree	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.04120476666666666	1.3713138063684756E-4	284564	773.6301154668496
ycsb	workloadF	gh	result_ycsb_1458294679	2016/03/18:02:51:19	hash	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.08477419999999998	1.1560141292137444E-4	500602	1048.8412653972002
ycsb	workloadF	gh	result_ycsb_1458294679	2016/03/18:02:51:19	masstree	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.04590433333333333	9.536296742236639E-5	275405	1001.4344156685938
ycsb	workloadF	gh	result_ycsb_1458294901	2016/03/18:02:55:01	hash	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.10344000000000002	3.094812864499273E-4	499948	1924.2951956495656
ycsb	workloadF	gh	result_ycsb_1458294901	2016/03/18:02:55:01	masstree	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.05264596666666666	1.3082205047177455E-4	259551	476.53214884779607
ycsb	workloadF	gh	result_ycsb_1458295124	2016/03/18:02:58:44	hash	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.13874299999999998	3.053729959712524E-4	494910	925.6254942156639
ycsb	workloadF	gh	result_ycsb_1458295124	2016/03/18:02:58:44	masstree	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.061462266666666675	1.8343155550556135E-4	223337	660.8145646741589
ycsb	workloadF	gh	result_ycsb_1458295346	2016/03/18:03:02:26	hash	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.22175566666666668	6.80708617702205E-4	445934	2156.1715042041515
ycsb	workloadF	gh	result_ycsb_1458295346	2016/03/18:03:02:26	masstree	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.06935663333333335	3.3427490017715587E-4	143073	658.4599878179774
ycsb	workloadF	gh	result_ycsb_1458295567	2016/03/18:03:06:07	hash	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	114.56033333333335	0.9190815463748394	0	0.0
ycsb	workloadF	gh	result_ycsb_1458295567	2016/03/18:03:06:07	masstree	10000000	1	1	0	0	0	true	2	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	123.07400000000001	0.11051093459341073	0	0.0
ycsb	workloadF	gh	result_ycsb_1458295790	2016/03/18:03:09:50	hash	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.0026944900000000003	4.316500666048311E-5	1649908	26886.68667244382
ycsb	workloadF	gh	result_ycsb_1458295790	2016/03/18:03:09:50	masstree	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.00104962	6.667568272390535E-6	633030	3913.1233049828625
ycsb	workloadF	gh	result_ycsb_1458296011	2016/03/18:03:13:31	hash	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.00291026	3.809388489855802E-5	1623377	21903.242428660462
ycsb	workloadF	gh	result_ycsb_1458296011	2016/03/18:03:13:31	masstree	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.00118588	9.45973924940824E-6	644653	10338.990956568246
ycsb	workloadF	gh	result_ycsb_1458296233	2016/03/18:03:17:13	hash	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.0032457233333333334	1.2591355062868733E-6	1598937	1817.2875391637945
ycsb	workloadF	gh	result_ycsb_1458296233	2016/03/18:03:17:13	masstree	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.0013980433333333332	7.139422634638029E-6	673682	3057.2122195788097
ycsb	workloadF	gh	result_ycsb_1458296454	2016/03/18:03:20:54	hash	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.0037677599999999998	7.960783043697637E-6	1614968	6414.019956314449
