BENCHMARK_NAME	WORKLOAD_NAME	MACHINE	RESULT_FOLDER	FOLDER_TIMESTAMP	STORAGE_TYPE	duration_micro	enable_retrospective_lock_list	extended_rw_lock	extra_table_reads	extra_table_rmws	extra_table_size	fork_workers	hot_threshold	initial_table_size	log_buffer_mb	loggers_per_node	max_scan_length	null_log_device	numa_nodes	ordered_inserts	parallel_lock	random_inserts	read_all_fields	reducer_buffer_size	reps_per_tx	rmw_additional_reads	snapshot_pool_size	sort_keys	sort_load_keys	thread_per_node	verify_loaded_data	volatile_pool_size	workload	write_all_fields	zipfian_theta	COMPLETED_RUNS	FAILED_RUNS	MTPS_AVE	MTPS_STDEV	RACE_ABORTS_AVE	RACE_ABORTS_STDEV
ycsb	workloadF	gh	result_ycsb_1457857532	2016/03/13:00:25:32	masstree	10000000	1	1	0	0	0	true	256	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.0393475	1.6705222736305568E-4	377829	1664.3893775195754
ycsb	workloadF	gh	result_ycsb_1457857754	2016/03/13:00:29:14	hash	10000000	1	1	0	0	0	true	256	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.10769333333333335	3.4718710933144764E-4	1003502	3021.039703300176
ycsb	workloadF	gh	result_ycsb_1457857754	2016/03/13:00:29:14	masstree	10000000	1	1	0	0	0	true	256	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.0407121	2.312415764068897E-5	387197	371.4739410584517
ycsb	workloadF	gh	result_ycsb_1457857974	2016/03/13:00:32:54	hash	10000000	1	1	0	0	0	true	256	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.13393066666666667	2.661031545944855E-4	1212925	2613.377508130044
ycsb	workloadF	gh	result_ycsb_1457857974	2016/03/13:00:32:54	masstree	10000000	1	1	0	0	0	true	256	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.04171046666666667	2.3797185174378126E-4	393504	2071.66138374144
ycsb	workloadF	gh	result_ycsb_1457858196	2016/03/13:00:36:36	hash	10000000	1	1	0	0	0	true	256	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.17841733333333334	3.0497686613855903E-4	1547551	2792.8920892451197
ycsb	workloadF	gh	result_ycsb_1457858196	2016/03/13:00:36:36	masstree	10000000	1	1	0	0	0	true	256	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.041251633333333336	1.8365246769118216E-4	385669	1905.3771863410677
ycsb	workloadF	gh	result_ycsb_1457858417	2016/03/13:00:40:17	hash	10000000	1	1	0	0	0	true	256	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.268184	6.312986614831809E-4	2179464	3519.957938480498
ycsb	workloadF	gh	result_ycsb_1457858417	2016/03/13:00:40:17	masstree	10000000	1	1	0	0	0	true	256	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.037888200000000004	1.056031565176631E-4	350316	1328.964969021192
ycsb	workloadF	gh	result_ycsb_1457858639	2016/03/13:00:43:59	hash	10000000	1	1	0	0	0	true	256	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.500217	0.0013117014396264522	3609458	9572.400459377339
ycsb	workloadF	gh	result_ycsb_1457858639	2016/03/13:00:43:59	masstree	10000000	1	1	0	0	0	true	256	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.03314433333333333	2.8392113145986277E-4	290632	2308.6923186576864
ycsb	workloadF	gh	result_ycsb_1457858861	2016/03/13:00:47:41	hash	10000000	1	1	0	0	0	true	256	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	112.78466666666667	0.2547473694152284	0	0.0
ycsb	workloadF	gh	result_ycsb_1457858861	2016/03/13:00:47:41	masstree	10000000	1	1	0	0	0	true	256	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	120.80833333333334	0.6123998330766945	0	0.0

